id,title,domain,object_type,authority_level,approval_status,lifecycle_status,platform_scope,confidence,verification_required,source_ref,source_location,keywords,collection_file
PSY-PAT-0024,انتظار غیرواقعی از سود و فشار مالی,psychology,PSYCHOLOGY_PATTERN,GENERAL_KNOWLEDGE,PENDING_VERIFICATION,PENDING_REVIEW,NOT_APPLICABLE,0.75,True,tools/seed_psychology.py,PATTERNS[23],انتظار سود|فشار مالی|سرمایه ریسک‌پذیر,knowledge_base/psychology/psychology_patterns.json
PSY-RULE-0001,مرز دانش روان‌شناسی معامله‌گری و ارجاع فوری به انسان,psychology,RULE,GENERAL_KNOWLEDGE,REVIEW_REQUIRED,PENDING_REVIEW,NOT_APPLICABLE,0.7,True,tools/seed_psychology_safety.py,PSY-RULE-0001,ایمنی|ارجاع|بحران|سلامت روان,knowledge_base/psychology/psychology_safety_policy.json
RQ-0001,محتوای دوره‌های آکادمی در مخزن موجود نیست,academy,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0002,دیتاست پرسش و پاسخ منتور موجود نیست,mentor_qa,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0003,دوره‌ی روان‌شناسی آکادمی دریافت نشده است,psychology,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0004,مستندات رسمی بروکر معرفی‌شده دریافت نشده است,brokers,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0005,احتمال نمونه/دمو بودن محتوای سایت,academy,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0006,شرایط و قیمت منتورینگ مشخص نیست,academy,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0007,دانش متاتریدر ساخته شد اما تأیید نشده است,metatrader,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0008,متدولوژی رسمی آکادمی هنوز کامل مستند نشده است,academy,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0009,پلتفرم اصلی دانشجویان مشخص نیست,metatrader,REVIEW_ITEM,,CLOSED,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0010,سیاست آکادمی درباره‌ی اکسپرت و کپی‌تریدینگ مشخص نیست,metatrader,REVIEW_ITEM,,CLOSED,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0011,متن و مسیر ارجاع در موقعیت‌های حساس روانی تأیید نشده است,psychology,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0012,اولین فایل ترنسکریپت دوره فاقد گفتار است,academy,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0013,نام دوره و شماره‌ی جلسه‌ی ترنسکریپت دوم مشخص نیست,academy,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0014,مفاهیم نام‌برده‌شده در جلسه‌ی اول هنوز تعریف نشده‌اند,academy,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0015,تعارض دو فهرست «سه اصل بازار» نیازمند تعیین تکلیف است,academy,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0016,نشانی حساب‌های رسمی آکادمی ثبت نشده است,academy,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0017,جهت رسم فیبوناچی برای ریسک به ریوارد تأیید نشده است,academy,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
RQ-0018,جمله‌ی مربوط به روبوفارکس در جلسه‌ی ۱۰ ناقص است,brokers,REVIEW_ITEM,,OPEN,,,,,,,,knowledge_base/review_queue/open_items.json
